ArqCaja;FecExpoCP
ArqCaja;FechaCierre
ArqCaja;FechaDesde
ArqCaja;FechaHasta
ArqCaja;IdArqCaja
ArqCaja;IdArqDatafono
ArqCaja;IdBanco
ArqCaja;IdCaja
ArqCaja;IdCentro
ArqCaja;IdMotivoIncidencia
ArqCaja;IdUserAbrir
ArqCaja;IdUserArqueo
ArqCaja;IdUserCerrar
ArqCaja;SaldoApertura
ArqCaja;SaldoInicial
ArqCajaDetalle;_fechareg
ArqCajaDetalle;Cobrado
ArqCajaDetalle;Descripcion
ArqCajaDetalle;Fecha
ArqCajaDetalle;IdArqCaja
ArqCajaDetalle;IdArqCajaDet
ArqCajaDetalle;IdCli
ArqCajaDetalle;IdCol
ArqCajaDetalle;IdForPago
ArqCajaDetalle;IdPac
ArqCajaDetalle;IdPagoCli
ArqCajaDetalle;NumGasto
ArqCajaDetalle;NumLinea
ArqCajaDetalle;Pagado
ArqCajaDetalle;Tipo
ArqCajaMon;Cantidad
ArqCajaMon;CosteFijo
ArqCajaMon;CosteFinanciero
ArqCajaMon;CosteVariable
ArqCajaMon;IdArqCaja
ArqCajaMon;IdArqCajaMon
ArqCajaMon;IdBanco
ArqCajaMon;IdMoneda
ArqCajaMon;IdTipoPago
ArqCajaMon;Importe
ArqCajaMon;NumTalonLetra
ArqCajaMon;Tipo
ArqCajaTipoPago;Diferencia
ArqCajaTipoPago;IdArqCaja
ArqCajaTipoPago;IdArqCajaTipoPago
ArqCajaTipoPago;IdBancoIngr
ArqCajaTipoPago;IdCajaFuerte
ArqCajaTipoPago;IdMotivoIncidencia
ArqCajaTipoPago;IdTipoPago
ArqCajaTipoPago;ImpAIngresar
ArqCajaTipoPago;ImporteArq
ArqCajaTipoPago;ImporteCalc
ArqCajaTipoPago;ImpRedondeo
ArqCajaTipoPago;ImpRedondeoFaltante
ArqCajaTipoPago;ImpRedondeoSobrante
ArqCajaTipoPago;ImpSaldoFinal
ArqCajaTipoPago;NumDeposito
ArqCajaTipoPago;PctDif
ArqDatafono;_fechareg
ArqDatafono;Estado
ArqDatafono;FechaCierre
ArqDatafono;FechaDesde
ArqDatafono;FechaHasta
ArqDatafono;IdArqDatafono
ArqDatafono;IdCentro
ArqDatafono;IdUserApertura
ArqDatafono;IdUserCierre
ArqDatafonoDetalle;_fechareg
ArqDatafonoDetalle;Cantidad
ArqDatafonoDetalle;CantidadArq
ArqDatafonoDetalle;CantidadCalc
ArqDatafonoDetalle;CosteFijo
ArqDatafonoDetalle;CosteFinanciero
ArqDatafonoDetalle;CosteVariable
ArqDatafonoDetalle;Diferencia
ArqDatafonoDetalle;IdArqDatafono
ArqDatafonoDetalle;IdArqDatafonoDet
ArqDatafonoDetalle;IdBancoIngreso
ArqDatafonoDetalle;IdMotivoIncidencia
ArqDatafonoDetalle;IdTipoForPago
ArqDatafonoDetalle;Importe
ArqDatafonoDetalle;ImporteArq
ArqDatafonoDetalle;ImporteCalc
ArqDatafonoMon;_fechareg
ArqDatafonoMon;Cantidad
ArqDatafonoMon;IdArqDatafonoDet
ArqDatafonoMon;IdArqDatafonoMon
ArqDatafonoMon;IdDatafono
ArqDatafonoMon;Importe
ArqDatafonoMon;Tipo
ArqMoneda;Descripcion
ArqMoneda;IdArqMoneda
ArqMoneda;Imagen
ArqMoneda;Tipo
ArqMoneda;Unidad
ATMT_Coms;_fechareg
ATMT_Coms;DatosPlantilla
ATMT_Coms;Email
ATMT_Coms;Estado
ATMT_Coms;EstadoDesc
ATMT_Coms;FechaEnvio
ATMT_Coms;Id
ATMT_Coms;IdComsPlt
ATMT_Coms;IdEnvio
ATMT_Coms;IdMedio
ATMT_Coms;IdMotivo
ATMT_Coms;IdOrden
ATMT_Coms;IdPac
ATMT_Coms;IdTarea
ATMT_Coms;IdUsu
ATMT_Coms;MotivoCita
ATMT_Coms;NumRec
ATMT_Coms;OrigenIncidencia
ATMT_Coms;Telefono
ATMT_ComsPlt;Id
ATMT_ComsPlt;IdDoc
ATMT_ComsPlt;PlantillaSMS
ATMT_Envios;_FechaReg
ATMT_Envios;_Version
ATMT_Envios;ConAlertas
ATMT_Envios;Enviadas
ATMT_Envios;Guid
ATMT_Envios;Id
ATMT_Envios;IdMedio
ATMT_Envios;Ignoradas
ATMT_Envios;Incidencias
ATMT_Envios;NoEnviadas
ATMT_Envios;Todas
ATMT_Incidencias;_FechaReg
ATMT_Incidencias;_Version
ATMT_Incidencias;EstadoDesc
ATMT_Incidencias;Id
ATMT_Incidencias;IdEnvio
ATMT_Incidencias;Origen
ATMT_Incidencias;Tipo
ATMT_Plantillas;_fechareg
ATMT_Plantillas;AsuntoEmail
ATMT_Plantillas;Descripcion
ATMT_Plantillas;IdDoc
ATMT_Plantillas;IdFormato
ATMT_Plantillas;IdMotivo
ATMT_Plantillas;IdPlantilla
ATMT_Plantillas;MarcarCitaRecordada
ATMT_Plantillas;PlantillaSMS
ATMT_Protocolos;_fechaModif
ATMT_Protocolos;_fechaReg
ATMT_Protocolos;_idUserModif
ATMT_Protocolos;_idUserReg
ATMT_Protocolos;_version
ATMT_Protocolos;Id
ATMT_Protocolos;Nombre
ATMT_Tareas;_fechareg
ATMT_Tareas;_version
ATMT_Tareas;Descripcion
ATMT_Tareas;IdMedio
ATMT_Tareas;IdMotivo
ATMT_Tareas;IdMotivoRecall
ATMT_Tareas;IdPlantilla
ATMT_Tareas;IdProtocolo
ATMT_Tareas;IdTarea
ATMT_Tareas;IdTipoControlRecall
ATMT_Tareas;IgnorarSiCita
ATMT_Tareas;Inactivo
ATMT_Tareas;Pausado
ATMT_Tareas;PrgCantidad
ATMT_Tareas;PrgCuando
ATMT_Tareas;PrgUnidad
BancoMov;Apunte
BancoMov;Concepto
BancoMov;Fecha
BancoMov;IdBanco
BancoMov;Importe
Bancos;Clinica
Bancos;CodBIC
Bancos;CodIBAN
Bancos;CP
Bancos;Cuenta
Bancos;DC
Bancos;Descripcio
Bancos;Direccion
Bancos;Email
Bancos;Entidad
Bancos;Fax
Bancos;IdBanco
Bancos;IdCentro
Bancos;IdPoblacio
Bancos;Notas
Bancos;Oficina
Bancos;SCCodDept
Bancos;SCCodProd
Bancos;SCCodProy
Bancos;SCCodSCta
Bancos;Tel1
Bancos;Tel2
Bancos;TelMovil
Bancos;Web
Bridge_DeviceDefinitions;_fechaModif
Bridge_DeviceDefinitions;_fechaReg
Bridge_DeviceDefinitions;_idUserModif
Bridge_DeviceDefinitions;_idUserReg
Bridge_DeviceDefinitions;_version
Bridge_DeviceDefinitions;Category
Bridge_DeviceDefinitions;Description
Bridge_DeviceDefinitions;ExternalId
Bridge_DeviceDefinitions;Id
Bridge_DeviceDefinitions;Name
Bridge_DeviceProfiles;_fechaModif
Bridge_DeviceProfiles;_fechaReg
Bridge_DeviceProfiles;_idUserModif
Bridge_DeviceProfiles;_idUserReg
Bridge_DeviceProfiles;_version
Bridge_DeviceProfiles;Configuration
Bridge_DeviceProfiles;Description
Bridge_DeviceProfiles;Id
Bridge_DeviceProfiles;Id_DeviceDefinition
Bridge_PointOfWorkProfiles;_fechaModif
Bridge_PointOfWorkProfiles;_fechaReg
Bridge_PointOfWorkProfiles;_idUserModif
Bridge_PointOfWorkProfiles;_idUserReg
Bridge_PointOfWorkProfiles;_version
Bridge_PointOfWorkProfiles;Description
Bridge_PointOfWorkProfiles;Id
Bridge_PointOfWorkProfiles;IsDefault
Bridge_PointOfWorkProfiles_Bridge_DeviceProfiles;Id
Bridge_PointOfWorkProfiles_Bridge_DeviceProfiles;Id_DeviceProfile
Bridge_PointOfWorkProfiles_Bridge_DeviceProfiles;Id_PointOfWorkProfile
Bridge_PointsOfWork;_fechaModif
Bridge_PointsOfWork;_fechaReg
Bridge_PointsOfWork;_idUserModif
Bridge_PointsOfWork;_idUserReg
Bridge_PointsOfWork;_version
Bridge_PointsOfWork;ExternalId
Bridge_PointsOfWork;Id
Bridge_PointsOfWork;Id_PointOfWorkProfile
Bridge_PointsOfWork;Name
CajaFuerte;_fechareg
CajaFuerte;_version
CajaFuerte;Descripcio
CajaFuerte;IdCajaFuerte
CajaFuerte;IdCentro
CajaFuerte;SaldoEfectivo
CajaFuerte;SaldoTalon
CajaFuerteDia;_fechareg
CajaFuerteDia;_version
CajaFuerteDia;FechaApertura
CajaFuerteDia;FechaCierre
CajaFuerteDia;IdCajaFuerte
CajaFuerteDia;IdCajaFuerteDia
CajaFuerteDia;SaldoFinalEfectivo
CajaFuerteDia;SaldoFinalRecepcion
CajaFuerteDia;SaldoFinalTalon
CajaFuerteDia;SaldoInicialEfectivo
CajaFuerteDia;SaldoInicialRecepcion
CajaFuerteDia;SaldoInicialTalon
CajaFuerteDiaMon;Cantidad
CajaFuerteDiaMon;IdCajaFuerteDia
CajaFuerteDiaMon;IdCajaFuerteDiaMon
CajaFuerteDiaMon;IdMoneda
CajaFuerteDiaMon;IdTipoPago
CajaFuerteDiaMon;Importe
CajaFuerteDiaMon;NumTalonLetra
CajaFuerteDiaMon;Tipo
CajaFuerteMon;Cantidad
CajaFuerteMon;IdCajaFuerte
CajaFuerteMon;IdCajaFuerteMon
CajaFuerteMon;IdMoneda
CajaFuerteMov;_fechaReg
CajaFuerteMov;_version
CajaFuerteMov;Apunte_BancoMov
CajaFuerteMov;Concepto
CajaFuerteMov;CosteFijo
CajaFuerteMov;CosteFinanciero
CajaFuerteMov;CosteVariable
CajaFuerteMov;FecExpoCp
CajaFuerteMov;Fecha
CajaFuerteMov;FechaIngreso
CajaFuerteMov;IdArqCajaTipoPago
CajaFuerteMov;IdBanco
CajaFuerteMov;IdCajaFuerteDia
CajaFuerteMov;IdCajaFuerteMov
CajaFuerteMov;IdCajaFuerteMovSal
CajaFuerteMov;IdMotivoAsignacion
CajaFuerteMov;IdMotivoIncidencia
CajaFuerteMov;IdTipoPago
CajaFuerteMov;IdUser
CajaFuerteMov;ImpArqueado
CajaFuerteMov;Importe
CajaFuerteMov;ImpSaldoFinal
CajaFuerteMov;ImpSaldoInicial
CajaFuerteMov;Observaciones
CajaFuerteMov;Tipo
CajaFuerteMovMon;Cantidad
CajaFuerteMovMon;IdCajaFuerteMov
CajaFuerteMovMon;IdCajaFuerteMovMon
CajaFuerteMovMon;IdMoneda
CajaFuerteMovMon;Importe
CajaFuerteMovMon;NumTalonLetra
CajaFuerteMovMon;Tipo
CajaTurno;_fechareg
CajaTurno;Codigo
CajaTurno;Descripcion
CajaTurno;IdCaja
CajaTurno;IdCentro
CajaTurno;Inactivo
CalendarioInventarioAlmacen;_fechareg
CalendarioInventarioAlmacen;_version
CalendarioInventarioAlmacen;Dia
CalendarioInventarioAlmacen;Id
CalendarioInventarioAlmacen;Mes
CalendarioInventarioAlmacen;PeriodicidadInventario
CamposFiltros;Alias
CamposFiltros;Campo
CamposFiltros;CodTabla
CamposFiltros;IdCampo
CamposFiltros;LookUpField
CamposFiltros;LookUpKey
CamposFiltros;LookUpTabla
CamposFiltros;Tipo
Canastas;_fechaModif
Canastas;_fechaReg
Canastas;_idUserModif
Canastas;_idUserReg
Canastas;_version
Canastas;Codigo
Canastas;Control
Canastas;DescCorta
Canastas;Descripcion
Canastas;Id
Canastas;IdCCGrupo
Canastas;IdTarifa
Canastas;IdTipoPresupuesto
Canastas;Inactivo
Canastas;Inicial
Canastas_Precios;_fechaModif
Canastas_Precios;_fechaReg
Canastas_Precios;_idUserModif
Canastas_Precios;_idUserReg
Canastas_Precios;_version
Canastas_Precios;Fecha
Canastas_Precios;Id
Canastas_Precios;IdCanasta
Canastas_Precios;Precio
Canastas_TDiagnosticos;_fechaModif
Canastas_TDiagnosticos;_fechaReg
Canastas_TDiagnosticos;_idUserModif
Canastas_TDiagnosticos;_idUserReg
Canastas_TDiagnosticos;_version
Canastas_TDiagnosticos;Id
Canastas_TDiagnosticos;IdCanasta
Canastas_TDiagnosticos;IdDiagnostico
Canastas_TDiagnosticos;Precio
Canastas_Tratamientos;_fechaModif
Canastas_Tratamientos;_fechaReg
Canastas_Tratamientos;_idUserModif
Canastas_Tratamientos;_idUserReg
Canastas_Tratamientos;_version
Canastas_Tratamientos;Id
Canastas_Tratamientos;IdCanasta
Canastas_Tratamientos;IdTratamientoTarifa
Canastas_Tratamientos;Max
Canastas_Tratamientos;Min
CCBeneficiosAdicionales;_fechaModif
CCBeneficiosAdicionales;_fechaReg
CCBeneficiosAdicionales;_idUserModif
CCBeneficiosAdicionales;_idUserReg
CCBeneficiosAdicionales;_version
CCBeneficiosAdicionales;Id
CCBeneficiosAdicionales;IdTarifa
CCBeneficiosAdicionales;MaximoUnidades
CCBeneficiosAdicionales;Nombre
CCDiagnosticos;_fechaModif
CCDiagnosticos;_fechaReg
CCDiagnosticos;_idUserModif
CCDiagnosticos;_idUserReg
CCDiagnosticos;_version
CCDiagnosticos;AcumuladoComercial
CCDiagnosticos;AcumuladoCopago
CCDiagnosticos;Id
CCDiagnosticos;IdCanasta
CCDiagnosticos;IdCCGrupo
CCDiagnosticos;IdColaborador
CCDiagnosticos;IdDiagnostico
CCDiagnosticos;IdTarifa
CCDiagnosticos;NivelRiesgo
CCDiagnosticosControles;_fechaModif
CCDiagnosticosControles;_fechaReg
CCDiagnosticosControles;_idUserModif
CCDiagnosticosControles;_idUserReg
CCDiagnosticosControles;_version
CCDiagnosticosControles;FechaControl
CCDiagnosticosControles;FechaLimite
CCDiagnosticosControles;Id
CCDiagnosticosControles;IdCCDiagnostico
CCDiagnosticosControles;IdPresupuesto
CCGrupos;_fechaModif
CCGrupos;_fechaReg
CCGrupos;_idUserModif
CCGrupos;_idUserReg
CCGrupos;_version
CCGrupos;Id
CCGrupos;IdTarifa
CCGrupos;MaximoUnidades
CCGrupos;Nombre
CCGrupos;PorLimites
CCGruposLimites;_fechaModif
CCGruposLimites;_fechaReg
CCGruposLimites;_idUserModif
CCGruposLimites;_idUserReg
CCGruposLimites;_version
CCGruposLimites;Id
CCGruposLimites;IdCCGrupo
CCGruposLimites;UnidadesDesde
CCGruposLimitesPrecios;_fechaModif
CCGruposLimitesPrecios;_fechaReg
CCGruposLimitesPrecios;_idUserModif
CCGruposLimitesPrecios;_idUserReg
CCGruposLimitesPrecios;_version
CCGruposLimitesPrecios;FechaDesde
CCGruposLimitesPrecios;Id
CCGruposLimitesPrecios;IdCCGrupoLimite
CCGruposLimitesPrecios;ImporteTope
CCHistBonificaciones;_fechaModif
CCHistBonificaciones;_fechaReg
CCHistBonificaciones;_idUserModif
CCHistBonificaciones;_idUserReg
CCHistBonificaciones;_version
CCHistBonificaciones;Estado
CCHistBonificaciones;Id
CCHistBonificaciones;IdCCDiagnostico
CCHistBonificaciones;IdCCGrupo
CCHistBonificaciones;IdTransaccionTratamiento
CCHistBonificaciones;Observaciones
CCHistBonificaciones;ValorComercial
CCHistBonificaciones;ValorCopago
CCHistBonificaciones;ValorCopagoPaciente
CDMCategorias;Descripcion
CDMCategorias;Id
CDMWidgets;Descripcion
CDMWidgets;Exclusiones
CDMWidgets;Favorito
CDMWidgets;FieldOperador
CDMWidgets;Id
CDMWidgets;IdCategoria
CDMWidgets;IdConsulta
CDMWidgets;IdUser
CDMWidgets;TipoGrafica
CDMWidgets;TipoOperador
CDMWidgetsFields;FieldName
CDMWidgetsFields;Id
CDMWidgetsFields;IdWidget
CDMWidgetsFields;TipoReg
CDMWidgetsFiltros;FieldName
CDMWidgetsFiltros;FieldType
CDMWidgetsFiltros;FieldValue
CDMWidgetsFiltros;Id
CDMWidgetsFiltros;IdWidget
Centros;_fechaModif
Centros;_fechaReg
Centros;_idUserModif
Centros;_idUserReg
Centros;_version
Centros;ActivacionLiqTrabajosProtesis
Centros;AOAgdGUID
Centros;CIF
Centros;CodCentro
Centros;CodigoEmpresaPedidos
Centros;CodSerie
Centros;Comodin1
Centros;Comodin2
Centros;Comodin3
Centros;Comodin4
Centros;Comodin5
Centros;Comodin6
Centros;CP
Centros;Delegacion
Centros;DescCorta
Centros;Descripcio
Centros;Direccion
Centros;Email
Centros;ExpConta
Centros;Fax
Centros;Fecha_Corte
Centros;Guid
Centros;Id_GDPRProfile
Centros;IdCentro
Centros;IdClasificacionCentro
Centros;IdPoblacio
Centros;RutaFichMutuas
Centros;RutFichPedidos
Centros;Tel1
Centros;Tel2
Centros;TipoDocIdent
Centros;Web
Centros_Conectores;_fechamod
Centros_Conectores;_fechareg
Centros_Conectores;Id
Centros_Conectores;IdCentro
Centros_Conectores;IdCentroConector
Centros_Conectores;IdConector
Centros_Conectores;IdUser
Centros_CP;_fechareg
Centros_CP;_iduser
Centros_CP;_version
Centros_CP;CP
Centros_CP;Id
Centros_CP;IdCentro
Centros_Proveeds;_fechareg
Centros_Proveeds;FechaBaja
Centros_Proveeds;Id
Centros_Proveeds;IdCentro
Centros_Proveeds;IdProveed
Centros_Proveeds;Inactivo
Centros_Tarifas;_fechareg
Centros_Tarifas;_version
Centros_Tarifas;Desde
Centros_Tarifas;Hasta
Centros_Tarifas;IdCentro
Centros_Tarifas;IdCentroTarifa
Centros_Tarifas;IdTarifa
Centros_Tarifas;Inactivo
Centros_TColabos;_fechareg
Centros_TColabos;FechaBaja
Centros_TColabos;IdCentro
Centros_TColabos;IdCol
Centros_TColabos;Inactivo
Centros_TProte;_fechareg
Centros_TProte;FechaBaja
Centros_TProte;Id
Centros_TProte;IdCentro
Centros_TProte;IdProte
Centros_TProte;Inactivo
CfgDatos;IdCentro
CfgDatos;IdCfg
CfgDatos;IdCfgDatos
CfgDatos;Valor
CHKO_Preguntas;_fechareg
CHKO_Preguntas;_iduser
CHKO_Preguntas;_version
CHKO_Preguntas;IdPregunta
CHKO_Preguntas;Inactivo
CHKO_Preguntas;Orden
CHKO_Preguntas;Pregunta
CHKO_Preguntas;Tipo
CHKO_Respuestas;_fechareg
CHKO_Respuestas;IdPregunta
CHKO_Respuestas;IdRespuesta
CHKO_Respuestas;Respuesta
ClasificacionCentro;Descripcion
ClasificacionCentro;IdClasificacionCentro
ClasificacionCentro;IdParent
ClasificacionCentro;Nivel
ClasificacionCentro;PctTrabajoProtesis
CliConectores;_fechamod
CliConectores;_fechareg
CliConectores;CodigoInstitucion
CliConectores;CodigoISAPRE
CliConectores;Id
CliConectores;IdCli
CliConectores;IdCliConector
CliConectores;IdConector
CliConectores;IdUser
CliConectores;NombreCliConector
CliConectores;Terminal
Clientes;_fechareg
Clientes;Antecedent
Clientes;Apellidos
Clientes;CodCli
Clientes;CodIBAN
Clientes;CodImgRC
Clientes;CodTar
Clientes;Comodin1
Clientes;Comodin2
Clientes;CP
Clientes;Cuenta
Clientes;DC
Clientes;DesglosarModalidad
Clientes;DiaFact
Clientes;DiaFactTalon
Clientes;DiasCaducidad
Clientes;Direccion
Clientes;Email
Clientes;Entidad
Clientes;ExternalId
Clientes;Fax
Clientes;FecAlta
Clientes;FecBaja
Clientes;FecNacim
Clientes;FecTarifa
Clientes;Id_TipoCliente
Clientes;IdAuxPTarj
Clientes;IdBanco
Clientes;IdCentro
Clientes;IdCIA
Clientes;IdCli
Clientes;IdEmisor
Clientes;IdentPS
Clientes;IdIdioma
Clientes;IdPaisIdent
Clientes;IdPoblacio
Clientes;IdTrato
Clientes;Inactivo
Clientes;LecturaDocIdentEstado
Clientes;LecturaDocIdentFecha
Clientes;LecturaDocIdentIdUser
Clientes;Mailing
Clientes;Modelo
Clientes;ModoFact
Clientes;NIF
Clientes;Nombre
Clientes;Notas
Clientes;Oficina
Clientes;OrdenFactura
Clientes;RazonSocial
Clientes;SCCodDept
Clientes;SCCodProd
Clientes;SCCodProy
Clientes;SCCodSCta
Clientes;SCCodSCtaANT
Clientes;SISTEMA
Clientes;TARIFA
Clientes;Tel1
Clientes;Tel2
Clientes;TelMovil
Clientes;TipoCli
Clientes;TipoDocIdent
Clientes;TipoEntidad
Clientes;Web
Clientes_Conectores;_fechaModif
Clientes_Conectores;_fechaReg
Clientes_Conectores;_idUserModif
Clientes_Conectores;_idUserReg
Clientes_Conectores;_version
Clientes_Conectores;DescClienteConector
Clientes_Conectores;Id
Clientes_Conectores;IdCliente
Clientes_Conectores;IdClienteConector
Clientes_Conectores;IdConector
CMMF_TratExcluidos;_fechareg
CMMF_TratExcluidos;_version
CMMF_TratExcluidos;IdCMMF_TratExcluidos
CMMF_TratExcluidos;IdCuadroMedicoMinFac
CMMF_TratExcluidos;IdTratamiento
CMTCarpetaIngreso;CasaComercial
CMTCarpetaIngreso;CMT_IdCarpeta
CMTCarpetaIngreso;CMT_NumHistoria
CMTCarpetaIngreso;Diagnostico
CMTCarpetaIngreso;DiasPrevistIngreso
CMTCarpetaIngreso;DuracionIntervenc
CMTCarpetaIngreso;EquipamentoEspecial
CMTCarpetaIngreso;Estado
CMTCarpetaIngreso;Fecha_Actualiza
CMTCarpetaIngreso;Fecha_Actualiza_Conector
CMTCarpetaIngreso;Fecha_Conector
CMTCarpetaIngreso;Fecha_Registro
CMTCarpetaIngreso;Fecha_Visto
CMTCarpetaIngreso;FechaBaja
CMTCarpetaIngreso;FechaConfirmacion
CMTCarpetaIngreso;FechaHoraIngreso
CMTCarpetaIngreso;FechaHoraInterv
CMTCarpetaIngreso;FechaParto
CMTCarpetaIngreso;Id
CMTCarpetaIngreso;IdCentro
CMTCarpetaIngreso;IdCita
CMTCarpetaIngreso;IdColabCirujano
CMTCarpetaIngreso;IdColabGinicologo
CMTCarpetaIngreso;IdColabSol
CMTCarpetaIngreso;IdDiagnosticoICD9
CMTCarpetaIngreso;IdDocAdjunto
CMTCarpetaIngreso;IdEntAsegGCE
CMTCarpetaIngreso;IdMedico
CMTCarpetaIngreso;IdPac
CMTCarpetaIngreso;IdProcedimentoICD9
CMTCarpetaIngreso;IdUser_Actualiza
CMTCarpetaIngreso;IdUser_Visto
CMTCarpetaIngreso;IdVisita
CMTCarpetaIngreso;ImagenIQPac
CMTCarpetaIngreso;MaterialExterno
CMTCarpetaIngreso;Motivo_Baja
CMTCarpetaIngreso;ObsIngreso
CMTCarpetaIngreso;ObsIntervencion
CMTCarpetaIngreso;ObsObstetrico
CMTCarpetaIngreso;OrigenNC
CMTCarpetaIngreso;OtrosRasurado
CMTCarpetaIngreso;Procedimento
CMTCarpetaIngreso;Rasurado
CMTCarpetaIngreso;RequereAnestesia
CMTCarpetaIngreso;SegunProtocoloCMT
CMTCarpetaIngreso;TipoDocAdjunto
CMTCarpetaIngreso;TipoHabitacionIngr
CMTCarpetaIngreso;TipoHabitacionParto
CMTCarpetaIngreso;TipoIngreso
CMTCarpetaIngreso;TipoPaciente
CMTCarpetaIngreso;TituloDocAdjunto
CMTCarpetaIngreso;UCI
CMTCarpetaIngreso;User_Conector
CMTCarpetaIngreso;Visto
CMTCoberturas;CMT_IdGCE
CMTCoberturas;Descripcion
CMTCoberturas;Fecha
CMTCoberturas;Id
CMTCoberturas;IdUnidadD
CMTCoberturas;IdUsuario
CMTDatosAcompanante;ApellidosAcomp
CMTDatosAcompanante;CPAcomp
CMTDatosAcompanante;DNIAcomp
CMTDatosAcompanante;DomiAcomp
CMTDatosAcompanante;Id
CMTDatosAcompanante;IdCarpeta
CMTDatosAcompanante;IdPoblacioAcomp
CMTDatosAcompanante;IdPreop
CMTDatosAcompanante;NomAcomp
CMTDatosAcompanante;ParentescoAcomp
CMTDatosAcompanante;PoblAcompDescrip
CMTDatosAcompanante;ProvAcompDescrip
CMTDatosAcompanante;TelfAcomp
CMTExploraciones;Id
CMTExploraciones;IdCarpeta
CMTExploraciones;IdExplo
CMTExploraciones;IdPreop
CMTPreoperatorios;CMT_Apellido1Paciente
CMTPreoperatorios;CMT_Apellido2Paciente
CMTPreoperatorios;CMT_CodPostal
CMTPreoperatorios;CMT_Direccion
CMTPreoperatorios;CMT_DNI
CMTPreoperatorios;CMT_eMail
CMTPreoperatorios;CMT_Fecha_Nacimiento
CMTPreoperatorios;CMT_IdReserva
CMTPreoperatorios;CMT_MedicoSol
CMTPreoperatorios;CMT_NombrePaciente
CMTPreoperatorios;CMT_NumHistoria
CMTPreoperatorios;CMT_Poblacion
CMTPreoperatorios;CMT_Provincia
CMTPreoperatorios;CMT_Sexo
CMTPreoperatorios;CMT_Telefono1
CMTPreoperatorios;CMT_Telefono2
CMTPreoperatorios;ConsultaMISol
CMTPreoperatorios;Estado
CMTPreoperatorios;Fecha_Actualiza
CMTPreoperatorios;Fecha_Actualiza_Conector
CMTPreoperatorios;Fecha_Conector
CMTPreoperatorios;Fecha_Registro
CMTPreoperatorios;Fecha_Visto
CMTPreoperatorios;FechaBaja
CMTPreoperatorios;FechaConfirmacion
CMTPreoperatorios;FechaIngresoSol
CMTPreoperatorios;FechaIntervencion
CMTPreoperatorios;Id
CMTPreoperatorios;IdCentro
CMTPreoperatorios;IdCita
CMTPreoperatorios;IdColFirma
CMTPreoperatorios;IdMedico
CMTPreoperatorios;IdPac
CMTPreoperatorios;IdUser
CMTPreoperatorios;IdUser_Visto
CMTPreoperatorios;IdVisita
CMTPreoperatorios;Intervencion
CMTPreoperatorios;NPreoperatorioSol
CMTPreoperatorios;Observaciones
CMTPreoperatorios;OrigenNC
CMTPreoperatorios;OtrasPruebasDiagnostico
CMTPreoperatorios;TipoPreoperatorio
CMTPreoperatorios;User_Conector
CMTPreoperatorios;Visto
CMTPreoperatorioVisitas;CMT_IdVisita
CMTPreoperatorioVisitas;Descripcion
CMTPreoperatorioVisitas;FechaHoraProgramacion
CMTPreoperatorioVisitas;Id
CMTPreoperatorioVisitas;IdPreop
CMTPreoperatorioVisitas;Informe_Realizado
CMTPreoperatorioVisitas;RES_AptoParaInterv
CMTPreoperatorioVisitas;RES_NPreoperatorio
CMTPreoperatorioVisitas;RES_Observaciones
